year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
Year 1,history,Yes,To go to class,3,7,2024-10-01,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:15:55,Sunny,14,12,8,6,7,3,3,9
Year 3,data science and analytics,Yes,To go to class,4,28,2024-09-28,No,UHC / Opp UHC,LT27 / S17,A2,1900-01-01 20:44:26,Sunny,23,6,9,6,5,9,6,7
Year 1,political science,No,To go to class,2,19,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D1,1900-01-01 11:03:11,Sunny,34,8,7,5,6,7,9,7
Year 2,statistics,No,To go to class,4,7,2024-10-02,No,COM3,LT27 / S17,D2,1900-01-01 08:55:59,Rainy,34,7,6,8,4,7,6,6
Year 4,data science and analytics,No,To go to class,4,35,2024-10-02,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:46:42,Sunny,7,18,6,9,3,7,5,4
Year 3,statistics,No,To go to class,3,26,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 09:42:44,Sunny,45,7,3,8,8,7,4,8
Year 3,environmental studies,No,To go for meals,2,21,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 17:52:01,Sunny,34,3,6,3,6,9,8,4
Year 3,data science and analytics,No,To go to CCA sessions,4,17,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 18:46:01,Sunny,2,9,6,8,2,1,3,3
Year 1,data science and analytics,No,To go to class,3,10,2024-09-29,No,IT / CLB,LT27 / S17,A2,1900-01-01 20:50:08,Sunny,2,8,8,3,8,9,10,8
Year 4,data science and analytics,No,To go to class,2,47,2024-10-02,No,LT27 / S17,IT / CLB,A1,1900-01-01 14:16:16,Rainy,17,9,7,8,5,6,8,3
Year 3,data science and analytics,No,To go to class,2,12,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 20:31:30,Sunny,1,6,1,7,1,5,8,9
Year 4,life sciences,Yes,To go to class,2,15,2024-10-02,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:24:28,Sunny,30,8,1,8,8,5,9,5
Year 2,social work,No,To go to CCA sessions,2,31,2024-09-27,No,LT27 / S17,IT / CLB,A1,1900-01-01 15:05:07,Rainy,45,10,2,9,7,7,3,3
Year 4,nursing,No,To go to class,2,27,2024-10-01,Yes,LT13 / Ventus,LT27 / S17,A1,1900-01-01 10:56:33,Sunny,10,6,5,8,9,8,8,8
Year 2,global studies,No,To go to class,1,37,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 08:56:02,Sunny,39,12,6,8,4,5,3,4
Year 2,data science and analytics,No,To go to MRT,2,30,2024-09-27,No,COM3,LT27 / S17,D2,1900-01-01 09:43:21,Sunny,28,7,9,8,6,3,5,7
Year 2,environmental studies,No,To go to class,1,32,2024-09-29,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:29:42,Sunny,16,15,9,6,3,6,5,4
Year 3,data science and analytics,No,To go to class,2,14,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:46:48,Rainy,28,4,7,8,2,5,7,4
Year 3,data science and analytics,No,To go to class,2,27,2024-09-20,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 08:23:29,Sunny,59,11,6,8,6,9,5,7
Year 4,geography,No,To go to CCA sessions,2,49,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 17:57:29,Sunny,37,6,8,7,7,3,8,7
Year 4,computer science,No,To go to class,2,20,2024-09-29,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 12:59:30,Rainy,21,12,9,8,5,5,8,4
Year 1,chemistry,No,To go for meals,2,38,2024-10-03,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 08:30:48,Rainy,11,11,6,6,3,5,8,7
Year 1,data science and analytics,No,To go to class,2,8,2024-09-29,No,IT / CLB,LT27 / S17,A2,1900-01-01 18:34:41,Sunny,12,10,10,8,7,10,5,6
Year 3,data science and analytics,Yes,To go for meals,3,8,2024-09-18,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 19:12:44,Sunny,6,14,9,10,10,8,10,1
Year 2,data science and analytics,No,To go to class,5,37,2024-10-03,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 16:14:17,Sunny,7,3,4,8,6,4,9,7
Year 3,life sciences,No,To go to class,2,14,2024-10-01,No,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 11:58:53,Sunny,40,12,7,8,8,10,7,7
Year 4,data science and analytics,Yes,To go to class,3,26,2024-09-25,Yes,LT27 / S17,UTown,D2,1900-01-01 07:58:12,Sunny,28,13,7,8,8,6,9,8
Year 1,data science and analytics,Yes,To go for meals,2,24,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:30:16,Sunny,12,11,4,7,4,7,7,6
Year 3,economics,No,To go to class,4,10,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 09:25:50,Sunny,61,4,7,8,10,8,10,5
Year 3,economics,No,To go to class,4,17,2024-09-26,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:34:15,Sunny,38,4,3,10,4,1,9,4
Year 1,dentistry,Yes,To go to MRT,2,16,2024-09-26,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 21:10:17,Sunny,14,14,7,4,3,8,8,4
Year 4,pharmaceutical science,Yes,To go to class,2,23,2024-09-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:39:32,Sunny,17,8,7,10,3,3,10,8
Year 1,nursing,No,To go to class,3,59,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:19:36,Rainy,51,16,8,9,4,4,10,8
Year 3,political science,No,To go to class,2,10,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 18:51:02,Sunny,10,1,4,8,1,8,9,6
Year 1,sociology,Yes,To go to class,1,37,2024-10-02,No,UTown,UHC / Opp UHC,D2,1900-01-01 18:22:53,Sunny,11,19,2,8,4,7,8,8
Year 4,data science and analytics,No,To go to class,1,56,2024-09-21,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 13:02:09,Sunny,13,12,7,2,3,10,8,6
Year 3,economics,No,To go to class,1,8,2024-10-03,Yes,UTown,UHC / Opp UHC,D2,1900-01-01 16:09:12,Sunny,36,3,8,10,3,4,7,10
Year 1,data science and analytics,No,All of the above,2,10,2024-09-30,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:07:47,Sunny,13,15,9,8,4,4,7,7
Year 2,malay studies,No,To go to class,3,10,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 08:31:23,Sunny,50,6,4,8,5,1,8,8
Year 3,political science,No,To go to class,4,9,2024-10-02,No,IT / CLB,LT13 / Ventus,A1,1900-01-01 13:16:45,Rainy,25,10,8,8,2,10,9,5
Year 3,computer science,No,To go to class,1,9,2024-10-03,Yes,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 14:42:31,Rainy,22,3,8,7,5,5,5,4
Year 3,business administration,Yes,To go to class,2,12,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:19:54,Sunny,9,9,3,6,5,2,8,9
Year 1,computer science,No,To go to CCA sessions,2,13,2024-09-19,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 09:46:36,Rainy,45,1,5,1,1,8,1,5
Year 1,business administration,No,To go to MRT,4,12,2024-10-02,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:41:58,Sunny,35,3,5,8,3,3,6,8
Year 3,economics,Yes,To go to class,2,41,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:33:31,Sunny,31,10,6,5,5,7,7,6
Year 3,malay studies,No,To go to MRT,3,51,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 09:24:54,Sunny,35,2,2,8,9,6,10,3
Year 1,data science and analytics,No,To go to class,1,31,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 10:56:32,Sunny,27,5,8,9,4,4,8,5
Year 3,data science and analytics,No,To go to class,4,25,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 10:14:47,Sunny,12,5,4,7,10,8,9,4
Year 3,computer science,Yes,To go to class,2,22,2024-09-19,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:18:10,Sunny,23,10,6,1,8,5,5,8
Year 2,data science and analytics,No,To go to class,4,36,2024-09-30,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:33:23,Sunny,22,5,6,7,5,5,8,8
Year 2,engineering - material science and engineering,Yes,To go to class,2,28,2024-09-29,No,LT27 / S17,UTown,D2,1900-01-01 13:31:27,Sunny,44,11,9,7,5,6,4,5
Year 3,life sciences,No,To go to class,2,10,2024-10-01,Yes,UTown,IT / CLB,D1,1900-01-01 17:22:12,Rainy,24,5,7,8,5,8,8,7
Year 3,data science and analytics,No,To go to MRT,2,9,2024-09-28,Yes,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 19:03:40,Rainy,6,2,8,4,5,8,8,8
Year 1,computer science,Yes,To go to class,3,21,2024-09-29,Yes,IT / CLB,UHC / Opp UHC,A2,1900-01-01 15:05:33,Rainy,20,4,8,7,3,5,10,3
Year 3,life sciences,No,To go to class,4,13,2024-10-01,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:15:35,Sunny,24,7,8,6,8,9,5,8
Year 3,anthropology,Yes,To go to class,3,32,2024-10-02,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 10:05:27,Sunny,3,7,9,4,5,10,5,5
Year 3,data science and analytics,Yes,To go to class,2,12,2024-10-01,Yes,UTown,LT27 / S17,D2,1900-01-01 16:35:29,Sunny,6,16,4,1,7,9,7,6
Year 1,life sciences,No,To go to MRT,3,26,2024-09-29,No,LT13 / Ventus,LT27 / S17,D1,1900-01-01 13:36:32,Sunny,24,6,6,4,5,6,6,8
Year 1,data science and analytics,No,To go to class,2,50,2024-09-27,Yes,PGP,UTown,D2,1900-01-01 21:32:00,Sunny,6,6,7,3,5,4,3,7
Year 1,data science and analytics,No,To go for meals,6,16,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 12:57:01,Sunny,46,5,10,5,3,5,10,8
Year 4,geography,No,To go to CCA sessions,2,11,2024-09-28,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:14:04,Rainy,13,3,7,3,8,6,7,3
Year 4,data science and analytics,No,To go to class,4,23,2024-09-25,No,COM3,LT27 / S17,D2,1900-01-01 07:34:15,Sunny,82,9,4,9,6,3,10,7
Year 3,economics,No,To go to class,2,10,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 17:46:50,Rainy,10,3,5,8,8,6,5,8
Year 4,global studies,No,To go to class,3,18,2024-10-03,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 13:35:05,Sunny,10,12,7,7,8,9,9,5
Year 4,data science and analytics,No,To go to class,2,18,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A2,1900-01-01 09:10:14,Sunny,51,9,3,9,2,5,8,7
Year 3,data science and analytics,Yes,To go to MRT,2,12,2024-09-28,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 13:59:51,Sunny,67,11,10,5,5,2,7,4
Year 1,data science and analytics,No,To go to MRT,2,33,2024-09-28,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 20:58:01,Sunny,9,2,7,2,5,9,2,8
Year 4,computer science,Yes,To go to class,2,11,2024-10-03,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 09:56:04,Sunny,20,6,1,7,3,3,8,8
Year 2,life sciences,No,To go to class,2,39,2024-10-01,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:53:21,Sunny,4,6,7,8,3,2,10,4
Year 3,anthropology,Yes,To go to class,1,13,2024-09-30,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:28:53,Sunny,26,3,9,4,9,6,8,5
Year 2,law,Yes,To go to class,4,43,2024-10-01,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 14:10:33,Sunny,31,6,9,4,6,6,8,8
Year 3,economics,No,To go for meals,3,8,2024-10-03,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:30:29,Sunny,26,5,4,7,5,4,7,6
Year 3,computer science,Yes,To go for meals,2,36,2024-10-03,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 10:43:09,Sunny,19,4,7,8,3,6,6,7
Year 3,data science and analytics,No,To go to class,2,14,2024-09-28,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:40:12,Sunny,13,7,8,4,3,6,8,5
Year 3,data science and analytics,No,To go to class,2,21,2024-10-02,No,UHC / Opp UHC,UTown,D2,1900-01-01 17:26:39,Sunny,17,12,7,4,7,5,7,7
Year 2,data science and analytics,No,To go to class,2,14,2024-10-02,No,UTown,UHC / Opp UHC,D2,1900-01-01 14:05:11,Sunny,47,2,4,5,6,4,5,7
Year 2,data science and analytics,No,To go to class,2,16,2024-10-03,No,UHC / Opp UHC,UTown,D2,1900-01-01 08:04:48,Sunny,30,10,5,3,7,4,5,1
Year 1,life sciences,No,To go to class,2,19,2024-10-01,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:03:25,Rainy,10,8,6,9,6,5,3,4
Year 3,environmental studies,No,To go to class,3,15,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:14:36,Sunny,12,7,6,10,7,8,8,5
Year 2,data science and analytics,No,To go to class,1,9,2024-09-23,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:48:08,Sunny,6,9,3,9,4,3,9,8
Year 3,data science and analytics,No,To go to class,6,12,2024-09-22,Yes,UHC / Opp UHC,LT27 / S17,D1,1900-01-01 15:15:24,Sunny,9,15,3,9,6,7,3,1
Year 4,sociology,No,To go to CCA sessions,4,13,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 16:12:06,Sunny,23,4,8,6,10,5,9,9
Year 3,psychology,Yes,To go to class,2,15,2024-09-28,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 18:53:28,Sunny,9,7,7,10,8,6,8,9
Year 4,data science and analytics,No,To go to class,2,39,2024-10-02,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:20:38,Sunny,6,14,7,1,5,8,6,7
Year 1,data science and analytics,No,To go to class,3,24,2024-10-02,No,UTown,UHC / Opp UHC,D2,1900-01-01 08:16:28,Sunny,22,16,6,9,7,4,4,7
Year 3,data science and analytics,No,To go to class,2,11,2024-09-27,No,COM3,LT27 / S17,D2,1900-01-01 08:34:55,Rainy,8,1,8,7,7,4,7,6
Year 4,political science,No,To go to CCA sessions,2,42,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 11:24:25,Sunny,19,9,9,7,9,8,3,5
Year 1,nursing,No,To go to class,2,23,2024-09-25,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,A1,1900-01-01 12:30:40,Rainy,8,18,10,8,8,3,4,8
Year 1,data science and analytics,No,To go to class,2,21,2024-09-29,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:24:02,Sunny,28,11,8,5,4,3,9,7
Year 3,computer science,Yes,To go to class,2,8,2024-09-18,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 17:23:10,Sunny,10,3,7,10,6,5,5,7
Year 2,psychology,Yes,To go to class,3,20,2024-10-02,Yes,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:30:40,Sunny,8,29,5,9,4,3,8,8
Year 3,data science and analytics,No,To go to class,2,25,2024-09-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:32:28,Sunny,23,16,3,7,8,6,7,7
Year 4,engineering - material science and engineering,Yes,To go to class,1,8,2024-10-01,Yes,UTown,BIZ2 / Opp HSSML,A2,1900-01-01 17:21:44,Sunny,9,6,8,8,1,6,8,3
Year 4,computer science,No,To go to class,2,21,2024-10-03,Yes,LT27 / S17,UTown,D2,1900-01-01 13:31:38,Sunny,47,9,7,9,4,3,8,7
Year 4,malay studies,No,To go to CCA sessions,2,29,2024-10-03,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:47:18,Rainy,45,14,7,10,5,5,6,9
Year 2,data science and analytics,No,To go to class,2,14,2024-09-28,No,IT / CLB,UTown,D1,1900-01-01 14:55:42,Rainy,22,15,7,8,2,7,7,5
Year 1,anthropology,No,To go to class,2,15,2024-09-30,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 11:52:34,Rainy,6,11,4,5,6,2,10,4
Year 2,business,No,To go to class,5,25,2024-10-02,No,COM3,LT27 / S17,D2,1900-01-01 09:55:36,Sunny,18,22,4,7,8,3,3,4
Year 4,sociology,No,To go to class,1,9,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 10:38:27,Sunny,36,5,8,8,8,7,8,9
Year 2,data science and analytics,Yes,To go to class,2,7,2024-10-01,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 15:04:01,Sunny,50,2,7,9,7,8,7,8
Year 1,nursing,No,To go to class,2,31,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 14:26:15,Sunny,21,12,8,9,4,6,8,7
Year 3,life sciences,No,To go to class,2,36,2024-09-30,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 18:01:49,Sunny,20,4,3,3,5,7,3,8
Year 1,psychology,No,To go to class,2,12,2024-10-01,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:24:50,Sunny,5,3,7,4,7,4,7,6
Year 3,engineering,No,To go to class,4,8,2024-09-27,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 16:21:19,Rainy,28,3,1,7,8,5,8,7
Year 2,data science and analytics,No,To go to class,1,9,2024-09-30,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:18:59,Sunny,70,0,8,3,3,2,8,6
Year 1,psychology,Yes,To go to MRT,2,22,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:22:57,Sunny,44,8,7,5,5,9,4,5
Year 2,geography,Yes,To go to class,3,9,2024-09-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 12:41:09,Sunny,26,11,3,1,5,5,8,5
Year 4,materials science and engineering,No,To go to class,2,14,2024-09-19,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:44:48,Sunny,33,3,6,5,6,7,6,9
Year 1,data science and analytics,No,To go to class,1,18,2024-09-27,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 08:46:23,Sunny,46,6,4,10,4,7,7,6
Year 3,political science,Yes,To go to CCA sessions,3,29,2024-10-02,Yes,COM3,LT27 / S17,D2,1900-01-01 13:42:19,Sunny,34,5,8,6,2,2,10,4
Year 3,data science and analytics,No,To go to class,2,25,2024-09-29,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:49:09,Sunny,18,10,7,3,7,5,7,6
Year 3,history,No,To go to class,2,29,2024-09-17,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:30:09,Sunny,26,5,6,10,8,8,9,4
Year 3,law,No,To go to class,1,42,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D1,1900-01-01 13:52:45,Sunny,39,13,10,5,7,4,8,5
Year 3,computer science,Yes,To go to class,5,35,2024-10-01,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 15:46:10,Sunny,36,2,9,3,8,6,8,9
Year 1,data science and analytics,No,To go to class,2,8,2024-10-03,No,BIZ2 / Opp HSSML,UTown,A2,1900-01-01 12:39:23,Rainy,16,4,8,10,8,10,9,4
Year 2,life sciences,No,To go for meals,1,32,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 09:44:34,Sunny,26,6,8,7,5,4,9,8
Year 2,data science and analytics,No,To go to class,2,14,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 09:56:27,Sunny,14,0,4,3,5,6,6,6
Year 3,data science and analytics,No,To go to class,2,15,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 10:45:40,Rainy,25,13,7,7,6,4,8,7
Year 3,engineering,No,To go to class,4,19,2024-10-01,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:29:11,Sunny,20,17,6,8,4,7,8,4
Year 1,data science and analytics,No,To go to class,2,9,2024-09-23,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 16:28:28,Sunny,18,8,7,5,7,5,5,8
Year 3,data science n psychology,No,To go to MRT,1,6,2024-10-03,No,LT27 / S17,LT13 / Ventus,A1,1900-01-01 16:51:46,Sunny,27,2,6,8,1,8,8,4
Year 3,data science and analytics,Yes,To go to class,3,7,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 15:03:42,Rainy,37,11,4,8,8,10,9,8
Year 1,psychology,Yes,To go to class,2,27,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 20:09:03,Sunny,22,9,3,8,3,6,3,2
Year 4,data science n psychology,No,To go to class,2,12,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:27:56,Rainy,15,7,1,8,10,5,5,10
Year 2,economics,No,To go to class,3,29,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 11:44:09,Sunny,20,5,8,10,4,7,7,6
Year 2,data science and analytics,Yes,To go to class,2,6,2024-09-27,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:45:59,Sunny,40,4,7,9,7,5,9,9
Year 4,data science and analytics,No,To go to class,2,43,2024-09-26,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:37:05,Sunny,37,7,8,1,1,5,8,8
Year 1,quantitative finance,No,To go to CCA sessions,1,18,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 19:02:42,Sunny,8,4,1,7,9,3,3,9
Year 4,data science and analytics,No,To go to class,2,38,2024-09-27,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:18:01,Rainy,16,4,8,9,4,8,6,6
Year 3,data science and analytics,No,To go for meals,2,52,2024-09-30,Yes,UTown,UHC / Opp UHC,D2,1900-01-01 17:48:33,Sunny,6,9,7,7,7,3,7,6
Year 3,accountancy,No,To go to class,4,37,2024-10-02,No,UTown,LT27 / S17,D2,1900-01-01 08:41:51,Sunny,44,7,3,1,7,5,9,7
Year 4,data science and analytics,No,To go to class,2,30,2024-09-30,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:21:06,Sunny,13,8,1,10,5,5,6,6
Year 3,computer science,Yes,To go to CCA sessions,2,39,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 17:33:43,Sunny,52,19,7,9,6,8,10,1
Year 1,data science and analytics,No,To go to class,2,11,2024-10-03,No,LT27 / S17,UTown,D2,1900-01-01 14:23:50,Sunny,15,8,9,7,7,1,8,9
Year 1,malay studies,No,To go to class,2,23,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 09:22:27,Sunny,21,3,4,8,5,10,7,7
Year 2,sociology,Yes,To go to class,2,23,2024-09-24,No,COM3,LT27 / S17,D2,1900-01-01 11:38:12,Sunny,38,7,10,8,7,8,8,8
Year 3,data science and analytics,No,To go to class,2,13,2024-09-26,Yes,UTown,LT27 / S17,D2,1900-01-01 14:52:21,Sunny,50,5,8,7,8,5,8,4
Year 3,life sciences,No,To go to class,2,16,2024-10-03,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:08:11,Sunny,8,14,3,9,5,1,3,9
Year 1,life sciences,No,To go to class,3,38,2024-09-22,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:55:18,Sunny,3,9,2,3,6,7,8,4
Year 3,data science and analytics,No,To go to class,2,21,2024-09-28,Yes,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:39:07,Sunny,32,2,8,8,1,9,7,9
Year 3,data science and analytics,No,To go to class,2,28,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:05:13,Rainy,14,15,7,8,3,6,10,5
Year 4,economics,No,To go to class,2,20,2024-10-03,Yes,LT27 / S17,BIZ2 / Opp HSSML,D2,1900-01-01 11:07:36,Sunny,42,21,9,10,2,4,3,7
Year 1,pharmaceutical science,No,To go to class,2,20,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 12:57:57,Rainy,21,8,5,10,4,5,6,6
Year 1,data science and analytics,Yes,To go to class,4,16,2024-10-03,Yes,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 13:31:40,Sunny,13,5,7,8,6,9,9,1
